transaction_id,persona_id,date,description,amount,category,is_labelled
13207,P04,26/02/2025,EFTPOS PURCHASE EB GAMES WYNYARD TID 510162,44.5,,False
13208,P04,27/02/2025,POS BANH MI ALEXANDRIA TID 733466,9.55,,False
13209,P04,27/02/2025,VISA PURCHASE 7-ELEVEN SYDNEY,8.9,,False
13210,P04,27/02/2025,VISA PURCHASE 7-ELEVEN MARRICKVILLE,4.57,,False
13211,P04,27/02/2025,CARD PURCHASE 27FEB MAD MEX 6595 SURRY HILLS,9.76,,False
13212,P04,27/02/2025,POS COFFEE HERO ENMORE TID 389747,5.83,,False
13213,P04,27/02/2025,POS CAMPOS BROADWAY TID 644125,5.19,,False
13214,P04,28/02/2025,OPAL TOP UP SYDNEY NSW,60.0,,False
13215,P04,28/02/2025,UBER *TRIP HELP.UBER.COM NLD TRIP 950050,19.69,,False
13216,P04,28/02/2025,EFTPOS PURCHASE PITA PIT NEWTOWN TID 580722,14.9,,False
13217,P04,28/02/2025,APPLE.COM/BILL AUS,4.49,,False
13218,P04,01/03/2025,POS GOLDEN LOTUS BROADWAY TID 475233,49.15,,False
13219,P04,01/03/2025,VISA PURCHASE COFFEE HERO WYNYARD,5.12,,False
13220,P04,01/03/2025,POS SUSHI HUB WYNYARD TID 500711,16.33,,False
13221,P04,01/03/2025,CARD PURCHASE 01MAR CHEMIST WAREHOUSE NEWTOWN 6094 SURRY HILLS,49.95,,False
13222,P04,02/03/2025,DIRECT DEBIT BUPA AUSTRALIA,120.47,,False
13223,P04,02/03/2025,VISA PURCHASE PASTAIO SURRY HILLS,47.15,,False
13224,P04,02/03/2025,VISA PURCHASE 7-ELEVEN NEWTOWN,8.89,,False
13225,P04,02/03/2025,EFTPOS PURCHASE MECCA NEWTOWN TID 443276,5.53,,False
13226,P04,03/03/2025,OSKO PAYMENT RENT SYDNEY 09,835.95,,False
13227,P04,03/03/2025,EFTPOS PURCHASE RUBY COFFEE MARRICKVILLE TID 483953,5.93,,False
13228,P04,03/03/2025,EFTPOS PURCHASE RUBY COFFEE PARRAMATTA TID 204665,4.69,,False
13229,P04,04/03/2025,VISA PURCHASE ST DREUX MARRICKVILLE,4.83,,False
13230,P04,04/03/2025,VISA PURCHASE COFFEE HERO PARRAMATTA,5.57,,False
13231,P04,04/03/2025,CARD PURCHASE 04MAR SINGLE O 3439 NEWTOWN,5.65,,False
13232,P04,04/03/2025,POS CAMPOS PARRAMATTA TID 892930,5.52,,False
13233,P04,05/03/2025,VISA PURCHASE MECCA MARRICKVILLE,6.22,,False
13234,P04,05/03/2025,VISA PURCHASE SINGLE O BROADWAY,5.38,,False
13235,P04,05/03/2025,POS MECCA NEWTOWN TID 628573,4.92,,False
13236,P04,05/03/2025,CARD PURCHASE 05MAR PITA PIT 9507 PARRAMATTA,12.27,,False
13237,P04,05/03/2025,EFTPOS PURCHASE 7-ELEVEN ENMORE TID 216544,7.47,,False
13238,P04,05/03/2025,VISA PURCHASE SINGLE O ENMORE,5.91,,False
13239,P04,06/03/2025,VISA PURCHASE CAMPOS BROADWAY,5.14,,False
13240,P04,06/03/2025,VISA PURCHASE ROLLD MARRICKVILLE,15.36,,False
13241,P04,06/03/2025,CARD PURCHASE 06MAR PITA PIT 2451 ENMORE,14.28,,False
13242,P04,06/03/2025,POS COFFEE HERO BROADWAY TID 621237,5.99,,False
13243,P04,07/03/2025,OPAL TOP UP SYDNEY NSW TXN 570393,30.0,,False
13244,P04,07/03/2025,EFTPOS PURCHASE GUZMAN Y GOMEZ ENMORE TID 943066,13.46,,False
13245,P04,07/03/2025,EFTPOS PURCHASE ROLLD SURRY HILLS TID 182306,17.79,,False
13246,P04,07/03/2025,VISA PURCHASE OFFICEWORKS ALEXANDRIA NEWTOWN,50.7,,False
13247,P04,08/03/2025,DIRECT DEBIT OPTUS BILL,82.28,,False
13248,P04,08/03/2025,UBER *EATS HELP.UBER.COM NLD,23.88,,False
13249,P04,08/03/2025,VISA PURCHASE TAPAS BAR BROADWAY,48.7,,False
13250,P04,08/03/2025,EFTPOS PURCHASE TANPOPO JAPANESE NEWTOWN TID 203790,8.71,,False
13251,P04,08/03/2025,VISA PURCHASE MECCA MARRICKVILLE,4.73,,False
13252,P04,09/03/2025,EFTPOS PURCHASE WOOLWORTHS NEWTOWN TID 120755,20.42,,False
13253,P04,09/03/2025,CARD PURCHASE 09MAR DAILY GRIND 1535 ENMORE,5.41,,False
13254,P04,09/03/2025,EFTPOS PURCHASE RUBY COFFEE PARRAMATTA TID 341744,5.41,,False
13255,P04,09/03/2025,CARD PURCHASE 09MAR AMART FURNITURE 6713 SURRY HILLS,34.5,,False
13256,P04,10/03/2025,OSKO PAYMENT RENT SYDNEY 10,835.95,,False
13257,P04,10/03/2025,POS WOOLWORTHS NEWTOWN TID 263617,159.99,,False
13258,P04,10/03/2025,EFTPOS PURCHASE RUBY COFFEE WYNYARD TID 393451,5.12,,False
13259,P04,11/03/2025,APPLE.COM/BILL ICLD 50GB,3.3,,False
13260,P04,11/03/2025,VISA PURCHASE SUSHI HUB SYDNEY,9.83,,False
13261,P04,11/03/2025,VISA PURCHASE GUZMAN Y GOMEZ SURRY HILLS,10.21,,False
13262,P04,12/03/2025,CARD PURCHASE 12MAR COFFEE HERO 8076 NEWTOWN,5.99,,False
13263,P04,12/03/2025,POS COFFEE HERO SYDNEY TID 820308,6.13,,False
13264,P04,12/03/2025,CARD PURCHASE 12MAR CAMPOS 1931 ALEXANDRIA,5.85,,False
13265,P04,12/03/2025,CARD PURCHASE 12MAR MAD MEX 6339 ENMORE,18.35,,False
13266,P04,12/03/2025,POS MECCA SURRY HILLS TID 630332,4.74,,False
13267,P04,13/03/2025,OPAL TOP UP SYDNEY NSW TXN 554818,60.0,,False
13268,P04,13/03/2025,EFTPOS PURCHASE RUBY COFFEE BROADWAY TID 231077,6.0,,False
13269,P04,13/03/2025,CARD PURCHASE 13MAR TANPOPO JAPANESE 5744 ENMORE,16.95,,False
13270,P04,13/03/2025,VISA PURCHASE PRICELINE PHARMACY BROADWAY NEWTOWN,16.7,,False
13271,P04,14/03/2025,DIRECT DEBIT - TPG INTERNET DDR ID 070444,96.46,,False
13272,P04,14/03/2025,VISA PURCHASE 7-ELEVEN WYNYARD,4.74,,False
13273,P04,15/03/2025,VISA PURCHASE TANPOPO JAPANESE PARRAMATTA,18.35,,False
13274,P04,15/03/2025,VISA PURCHASE 7-ELEVEN NEWTOWN,7.72,,False
13275,P04,16/03/2025,APPLE.COM/BILL,2.99,,False
13276,P04,17/03/2025,PAYID TRANSFER TO RENT SYDNEY 11 REF 77316,835.95,,False
13277,P04,17/03/2025,VISA PURCHASE BANH MI BROADWAY,8.96,,False
13278,P04,17/03/2025,EFTPOS PURCHASE RUBY COFFEE NEWTOWN TID 327508,5.66,,False
13279,P04,17/03/2025,POS GUZMAN Y GOMEZ MARRICKVILLE TID 155902,17.65,,False
13280,P04,17/03/2025,ADJUSTMENT - ROUNDING,0.05,,False
13281,P04,18/03/2025,EFTPOS PURCHASE RUBY COFFEE NEWTOWN TID 166048,5.05,,False
13282,P04,18/03/2025,EFTPOS PURCHASE RUBY COFFEE ALEXANDRIA TID 872324,4.75,,False
13283,P04,18/03/2025,VISA PURCHASE ROLLD BROADWAY,16.85,,False
13284,P04,18/03/2025,CARD PURCHASE 18MAR SINGLE O 7834 ALEXANDRIA,4.58,,False
13285,P04,18/03/2025,APPLE.COM/BILL,4.49,,False
13286,P04,19/03/2025,VISA PURCHASE MECCA ALEXANDRIA,4.89,,False
13287,P04,19/03/2025,CARD PURCHASE 19MAR TANPOPO JAPANESE 6621 BROADWAY,13.36,,False
13288,P04,19/03/2025,POS HENRY COFFEE MARRICKVILLE TID 506175,4.91,,False
13289,P04,20/03/2025,OPAL TOP UP SYDNEY NSW,40.0,,False
13290,P04,20/03/2025,UBER *EATS HELP.UBER.COM NLD,39.59,,False
13291,P04,20/03/2025,POS TANPOPO JAPANESE ALEXANDRIA TID 183913,9.1,,False
13292,P04,20/03/2025,POS COFFEE HERO ALEXANDRIA TID 399910,6.32,,False
13293,P04,20/03/2025,POS BANH MI PARRAMATTA TID 553947,10.89,,False
13294,P04,20/03/2025,VISA PURCHASE TANPOPO JAPANESE SURRY HILLS,10.6,,False
13295,P04,21/03/2025,PAYID FROM PRIYA K REF LUNCH,-20.24,,False
13296,P04,21/03/2025,MENULOG ONLINE AUSTRALIA ORD 756631,23.25,,False
13297,P04,21/03/2025,EFTPOS PURCHASE 7-ELEVEN BROADWAY TID 677825,4.91,,False
13298,P04,21/03/2025,VISA PURCHASE RUBY COFFEE NEWTOWN,4.59,,False
13299,P04,21/03/2025,CARD PURCHASE 21MAR 7-ELEVEN 7953 WYNYARD,6.14,,False
13300,P04,21/03/2025,VISA PURCHASE HOKKAIDO RAMEN ALEXANDRIA,11.6,,False
13301,P04,22/03/2025,PAYID FROM JESS L REF LUNCH,-20.74,,False
13302,P04,22/03/2025,VISA PURCHASE BANH MI PARRAMATTA,9.16,,False
13303,P04,22/03/2025,CARD PURCHASE 22MAR 7-ELEVEN 1626 SURRY HILLS,8.89,,False
13304,P04,23/03/2025,POS GOLDEN LOTUS ENMORE TID 111301,39.86,,False
13305,P04,23/03/2025,CARD PURCHASE 23MAR COFFEE HERO 7711 NEWTOWN,5.91,,False
13306,P04,23/03/2025,CARD PURCHASE 23MAR COFFEE HERO 4822 WYNYARD,5.84,,False
13307,P04,23/03/2025,EFTPOS PURCHASE ST DREUX WYNYARD TID 292536,5.99,,False
13308,P04,23/03/2025,VISA PURCHASE DAILY GRIND MARRICKVILLE,5.31,,False
13309,P04,24/03/2025,PAYID TRANSFER TO RENT SYDNEY 12 REF 98104,835.95,,False
13310,P04,24/03/2025,EFTPOS PURCHASE PITA PIT ENMORE TID 205371,16.77,,False
13311,P04,24/03/2025,VISA PURCHASE HENRY COFFEE PARRAMATTA,4.88,,False
13312,P04,24/03/2025,POS CAMPOS WYNYARD TID 453951,5.95,,False
13313,P04,24/03/2025,APPLE.COM/BILL AUS,2.99,,False
13314,P04,25/03/2025,PAYROLL Metro Digital NET PAY,-2243.03,,False
13315,P04,25/03/2025,DOORDASH *ORDER DOORDASH.COM AUS REF 67343,39.23,,False
13316,P04,25/03/2025,CARD PURCHASE 25MAR RUBY COFFEE 6386 SURRY HILLS,4.99,,False
13317,P04,25/03/2025,POS DAILY GRIND NEWTOWN TID 207071,5.43,,False
13318,P04,26/03/2025,EFTPOS PURCHASE ST DREUX SURRY HILLS TID 463199,5.14,,False
13319,P04,26/03/2025,CARD PURCHASE 26MAR ST DREUX 2252 SURRY HILLS,4.51,,False
13320,P04,26/03/2025,VISA PURCHASE GUZMAN Y GOMEZ NEWTOWN,13.02,,False
13321,P04,26/03/2025,CARD PURCHASE 26MAR HENRY COFFEE 3976 ALEXANDRIA,6.33,,False
13322,P04,26/03/2025,VISA PURCHASE DAILY GRIND SURRY HILLS,5.71,,False
13323,P04,26/03/2025,CARD PURCHASE 26MAR ROLLD 9049 WYNYARD,16.81,,False
13324,P04,27/03/2025,OPAL TOP UP SYDNEY NSW TXN 813283,60.0,,False
13325,P04,27/03/2025,CARD PURCHASE 27MAR IGA 7662 SYDNEY,41.7,,False
13326,P04,27/03/2025,DOORDASH *ORDER DOORDASH.COM AUS,37.51,,False
13327,P04,27/03/2025,POS HENRY COFFEE NEWTOWN TID 702391,5.35,,False
13328,P04,27/03/2025,POS COFFEE HERO ALEXANDRIA TID 471729,5.16,,False
13329,P04,27/03/2025,EFTPOS PURCHASE 7-ELEVEN WYNYARD TID 227050,3.05,,False
13330,P04,27/03/2025,CARD PURCHASE 27MAR COFFEE HERO 5652 NEWTOWN,4.86,,False
13331,P04,27/03/2025,VISA PURCHASE GUZMAN Y GOMEZ ALEXANDRIA,13.66,,False
13332,P04,28/03/2025,UBER *TRIP HELP.UBER.COM NLD,46.92,,False
13333,P04,28/03/2025,CARD PURCHASE 28MAR ST DREUX 5908 ALEXANDRIA,6.16,,False
13334,P04,28/03/2025,POS CHEMIST WAREHOUSE NEWTOWN MARRICKVILLE TID 294668,41.82,,False
13335,P04,29/03/2025,UBER *EATS HELP.UBER.COM NLD ORD 197143,28.22,,False
13336,P04,29/03/2025,EFTPOS PURCHASE GUZMAN Y GOMEZ MARRICKVILLE TID 761910,11.07,,False
13337,P04,30/03/2025,CARD PURCHASE 30MAR AMART FURNITURE 1532 BROADWAY,163.99,,False
13338,P04,31/03/2025,PAYID TRANSFER TO RENT SYDNEY 13 REF 52312,835.95,,False
13339,P04,31/03/2025,VISA PURCHASE DAILY GRIND ENMORE,6.2,,False
13340,P04,31/03/2025,POS DAILY GRIND ALEXANDRIA TID 671359,4.94,,False
13341,P04,31/03/2025,POS MAD MEX MARRICKVILLE TID 956906,16.85,,False
13342,P04,01/04/2025,OPAL TOP UP SYDNEY NSW SVC 23862921,20.0,,False
13343,P04,01/04/2025,EFTPOS PURCHASE COFFEE HERO SYDNEY TID 816917,6.26,,False
13344,P04,01/04/2025,VISA PURCHASE MAD MEX MARRICKVILLE,9.88,,False
13345,P04,02/04/2025,MENULOG ONLINE AUSTRALIA REF 30155,32.04,,False
13346,P04,02/04/2025,VISA PURCHASE MAD MEX ALEXANDRIA,15.78,,False
13347,P04,02/04/2025,EFTPOS PURCHASE MAD MEX BROADWAY TID 888985,10.25,,False
13348,P04,02/04/2025,POS SINGLE O NEWTOWN TID 759085,5.05,,False
13349,P04,02/04/2025,EFTPOS PURCHASE 7-ELEVEN SYDNEY TID 168616,3.64,,False
13350,P04,02/04/2025,POS DAILY GRIND NEWTOWN TID 577848,4.91,,False
13351,P04,03/04/2025,DIRECT DEBIT BUPA AUSTRALIA DDR ID 044025,120.47,,False
13352,P04,03/04/2025,VISA PURCHASE 7-ELEVEN ENMORE,34.95,,False
13353,P04,03/04/2025,MENULOG ONLINE AUSTRALIA,31.89,,False
13354,P04,03/04/2025,VISA PURCHASE COFFEE HERO PARRAMATTA,4.59,,False
13355,P04,03/04/2025,POS PITA PIT SURRY HILLS TID 836811,10.35,,False
13356,P04,03/04/2025,CARD PURCHASE 03APR ST DREUX 6352 BROADWAY,5.49,,False
13357,P04,03/04/2025,VISA PURCHASE COFFEE HERO SYDNEY,5.85,,False
13358,P04,03/04/2025,POS COFFEE HERO BROADWAY TID 373386,5.99,,False
13359,P04,04/04/2025,UBER *EATS HELP.UBER.COM NLD,27.89,,False
13360,P04,04/04/2025,VISA PURCHASE MECCA SURRY HILLS,5.77,,False
13361,P04,04/04/2025,POS DAILY GRIND SYDNEY TID 422367,6.32,,False
13362,P04,04/04/2025,CARD PURCHASE 04APR HOKKAIDO RAMEN 8309 WYNYARD,12.75,,False
13363,P04,04/04/2025,POS SUSHI HUB PARRAMATTA TID 993224,17.81,,False
13364,P04,04/04/2025,VISA PURCHASE PRICELINE PHARMACY BROADWAY MARRICKVILLE,21.45,,False
13365,P04,05/04/2025,DIRECT DEBIT OPTUS BILL,82.28,,False
13366,P04,05/04/2025,SPOTIFY P0652 STOCKHOLM,13.56,,False
13367,P04,06/04/2025,EFTPOS PURCHASE 7-ELEVEN PARRAMATTA TID 284674,29.9,,False
13368,P04,06/04/2025,UBER *EATS HELP.UBER.COM NLD REF 17362,23.51,,False
13369,P04,06/04/2025,EFTPOS PURCHASE RUBY COFFEE BROADWAY TID 900820,5.83,,False
13370,P04,06/04/2025,VISA PURCHASE HENRY COFFEE ALEXANDRIA,4.7,,False
13371,P04,06/04/2025,EFTPOS PURCHASE COFFEE HERO BROADWAY TID 355629,6.0,,False
13372,P04,06/04/2025,POS ST DREUX ENMORE TID 552635,4.7,,False
13373,P04,06/04/2025,POS CAMPOS ENMORE TID 633075,6.44,,False
13374,P04,06/04/2025,CARD PURCHASE 06APR EB GAMES 7527 PARRAMATTA,126.92,,False
13375,P04,07/04/2025,OSKO PAYMENT RENT SYDNEY 14,835.95,,False
13376,P04,07/04/2025,VISA PURCHASE GUZMAN Y GOMEZ ENMORE,16.68,,False
13377,P04,07/04/2025,CARD PURCHASE 07APR RUBY COFFEE 1370 WYNYARD,5.87,,False
13378,P04,07/04/2025,POS SUSHI HUB BROADWAY TID 697485,8.95,,False
13379,P04,07/04/2025,CARD PURCHASE 07APR 7-ELEVEN 6321 BROADWAY,8.86,,False
13380,P04,08/04/2025,NETFLIX.COM AMSTERDAM NLD,19.89,,False
13381,P04,08/04/2025,EFTPOS PURCHASE HENRY COFFEE ALEXANDRIA TID 582161,5.13,,False
13382,P04,08/04/2025,POS CAMPOS NEWTOWN TID 301639,5.41,,False
13383,P04,08/04/2025,CARD PURCHASE 08APR RUBY COFFEE 7173 WYNYARD,6.06,,False
13384,P04,08/04/2025,EFTPOS PURCHASE MECCA SYDNEY TID 848847,6.28,,False
13385,P04,09/04/2025,APPLE.COM/BILL ICLD 50GB,3.3,,False
13386,P04,09/04/2025,EFTPOS PURCHASE COLES SURRY HILLS TID 995339,43.9,,False
13387,P04,09/04/2025,UBER *EATS HELP.UBER.COM NLD REF 69034,41.67,,False
13388,P04,09/04/2025,POS SINGLE O ENMORE TID 858819,6.2,,False
13389,P04,09/04/2025,EFTPOS PURCHASE SINGLE O WYNYARD TID 933915,6.39,,False
13390,P04,09/04/2025,APPLE.COM/BILL AUS,5.99,,False
13391,P04,10/04/2025,VISA PURCHASE MAD MEX ENMORE,10.27,,False
13392,P04,10/04/2025,POS BANH MI NEWTOWN TID 268235,16.45,,False
13393,P04,10/04/2025,EFTPOS PURCHASE BANH MI BROADWAY TID 569152,11.84,,False
13394,P04,11/04/2025,EFTPOS PURCHASE 7-ELEVEN ENMORE TID 608955,6.23,,False
13395,P04,12/04/2025,DOORDASH *ORDER DOORDASH.COM AUS,23.01,,False
13396,P04,12/04/2025,POS GOLDEN LOTUS ALEXANDRIA TID 192237,32.5,,False
13397,P04,12/04/2025,CARD PURCHASE 12APR TANPOPO JAPANESE 4757 SYDNEY,15.86,,False
13398,P04,12/04/2025,EFTPOS PURCHASE MECCA SURRY HILLS TID 820917,5.1,,False
13399,P04,12/04/2025,EFTPOS PURCHASE COFFEE HERO PARRAMATTA TID 107257,6.38,,False
13400,P04,12/04/2025,VISA PURCHASE CAMPOS WYNYARD,6.43,,False
13401,P04,12/04/2025,NETBANK TRANSFER FROM SAVER,-2657.95,,False
13402,P04,13/04/2025,DIRECT DEBIT - TPG INTERNET DDR ID 005452,96.46,,False
13403,P04,13/04/2025,EFTPOS PURCHASE GOLDEN LOTUS WYNYARD TID 966014,57.8,,False
13404,P04,13/04/2025,POS DAILY GRIND PARRAMATTA TID 700712,5.57,,False
13405,P04,13/04/2025,EFTPOS PURCHASE SINGLE O ALEXANDRIA TID 814973,6.04,,False
13406,P04,13/04/2025,EFTPOS PURCHASE COFFEE HERO NEWTOWN TID 524007,6.31,,False
13407,P04,13/04/2025,EFTPOS PURCHASE HENRY COFFEE PARRAMATTA TID 519736,6.13,,False
13408,P04,13/04/2025,EFTPOS PURCHASE BANH MI WYNYARD TID 220092,10.98,,False
13409,P04,14/04/2025,PAYID TRANSFER TO RENT SYDNEY 15 REF 64333,835.95,,False
13410,P04,14/04/2025,POS MECCA ALEXANDRIA TID 635088,5.34,,False
13411,P04,14/04/2025,VISA PURCHASE 7-ELEVEN WYNYARD,8.84,,False
13412,P04,14/04/2025,VISA PURCHASE CHEMIST WAREHOUSE NEWTOWN NEWTOWN,30.95,,False
13413,P04,15/04/2025,MENULOG ONLINE AUSTRALIA REF 48550,38.56,,False
13414,P04,15/04/2025,VISA PURCHASE DAILY GRIND WYNYARD,4.55,,False
13415,P04,15/04/2025,CARD PURCHASE 15APR SINGLE O 2573 WYNYARD,6.27,,False
13416,P04,15/04/2025,POS TANPOPO JAPANESE SURRY HILLS TID 610698,13.03,,False
13417,P04,15/04/2025,CARD PURCHASE 15APR MAD MEX 7379 WYNYARD,15.57,,False
13418,P04,16/04/2025,POS WOOLWORTHS BROADWAY TID 272275,16.89,,False
13419,P04,16/04/2025,POS 7-ELEVEN ALEXANDRIA TID 513252,3.02,,False
13420,P04,16/04/2025,EFTPOS PURCHASE MAD MEX MARRICKVILLE TID 553367,11.2,,False
13421,P04,16/04/2025,VISA PURCHASE HENRY COFFEE WYNYARD,6.23,,False
13422,P04,16/04/2025,POS CAMPOS ENMORE TID 989823,6.0,,False
13423,P04,16/04/2025,POS MECCA WYNYARD TID 687640,5.68,,False
13424,P04,16/04/2025,VISA PURCHASE SUSHI HUB NEWTOWN,14.39,,False
13425,P04,16/04/2025,APPLE.COM/BILL,4.49,,False
13426,P04,17/04/2025,DOORDASH *ORDER DOORDASH.COM AUS REF 60714,34.32,,False
13427,P04,17/04/2025,EFTPOS PURCHASE 7-ELEVEN MARRICKVILLE TID 162463,8.82,,False
13428,P04,17/04/2025,POS COFFEE HERO ALEXANDRIA TID 699158,5.68,,False
13429,P04,17/04/2025,CARD PURCHASE 17APR MAD MEX 4359 SURRY HILLS,12.58,,False
13430,P04,17/04/2025,CARD PURCHASE 17APR 7-ELEVEN 8146 ENMORE,5.83,,False
13431,P04,17/04/2025,VISA PURCHASE HENRY COFFEE MARRICKVILLE,6.14,,False
13432,P04,17/04/2025,EFTPOS PURCHASE HOKKAIDO RAMEN BROADWAY TID 933982,12.7,,False
13433,P04,17/04/2025,VISA PURCHASE ST DREUX BROADWAY,5.53,,False
13434,P04,18/04/2025,VISA PURCHASE BANH MI PARRAMATTA,13.81,,False
13435,P04,18/04/2025,POS HENRY COFFEE MARRICKVILLE TID 325629,6.42,,False
13436,P04,18/04/2025,POS MECCA ALEXANDRIA TID 908243,4.9,,False
13437,P04,18/04/2025,EFTPOS PURCHASE 7-ELEVEN BROADWAY TID 527784,6.29,,False
13438,P04,18/04/2025,VISA PURCHASE 7-ELEVEN SURRY HILLS,8.31,,False
13439,P04,19/04/2025,POS TAPAS BAR ALEXANDRIA TID 943518,43.5,,False
13440,P04,19/04/2025,EFTPOS PURCHASE ROLLD WYNYARD TID 500346,14.81,,False
13441,P04,20/04/2025,OPAL TOP UP SYDNEY NSW SVC 95245633,20.0,,False
13442,P04,20/04/2025,CARD PURCHASE 20APR MECCA 9342 ENMORE,5.45,,False
13443,P04,21/04/2025,PAYID TRANSFER TO RENT SYDNEY 16 REF 45550,835.95,,False
13444,P04,21/04/2025,CARD PURCHASE 21APR CAMPOS 5276 BROADWAY,5.79,,False
13445,P04,21/04/2025,VISA PURCHASE BANH MI NEWTOWN,12.57,,False
13446,P04,21/04/2025,POS PITA PIT BROADWAY TID 236768,8.9,,False
13447,P04,21/04/2025,POS HOKKAIDO RAMEN SURRY HILLS TID 373377,10.88,,False
13448,P04,21/04/2025,VISA PURCHASE CAMPOS MARRICKVILLE,5.6,,False
13449,P04,21/04/2025,CARD PURCHASE 21APR SINGLE O 6408 SURRY HILLS,5.98,,False
13450,P04,22/04/2025,POS MAD MEX SYDNEY TID 164925,12.79,,False
13451,P04,22/04/2025,POS ST DREUX NEWTOWN TID 310711,5.81,,False
13452,P04,22/04/2025,VISA PURCHASE ST DREUX BROADWAY,5.78,,False
13453,P04,22/04/2025,VISA PURCHASE 7-ELEVEN PARRAMATTA,5.4,,False
13454,P04,22/04/2025,POS CAMPOS SURRY HILLS TID 159694,5.0,,False
13455,P04,22/04/2025,APPLE.COM/BILL AUS,1.49,,False
13456,P04,22/04/2025,NETBANK TRANSFER FROM SAVER,-1098.41,,False
13457,P04,23/04/2025,MENULOG ONLINE AUSTRALIA ORD 734307,22.09,,False
13458,P04,23/04/2025,CARD PURCHASE 23APR MECCA 4627 ALEXANDRIA,5.01,,False
13459,P04,23/04/2025,EFTPOS PURCHASE ROLLD PARRAMATTA TID 789668,14.48,,False
13460,P04,23/04/2025,EFTPOS PURCHASE COFFEE HERO ENMORE TID 755466,5.17,,False
13461,P04,23/04/2025,EFTPOS PURCHASE 7-ELEVEN BROADWAY TID 979594,6.29,,False
13462,P04,23/04/2025,EFTPOS PURCHASE RUBY COFFEE NEWTOWN TID 821352,5.15,,False
13463,P04,23/04/2025,EFTPOS PURCHASE PITA PIT WYNYARD TID 152808,16.18,,False
13464,P04,24/04/2025,PAYROLL Metro Digital NET PAY,-2243.03,,False
13465,P04,24/04/2025,EFTPOS PURCHASE WOOLWORTHS BROADWAY TID 471293,17.9,,False
13466,P04,24/04/2025,CARD PURCHASE 24APR SINGLE O 9478 ALEXANDRIA,6.3,,False
13467,P04,24/04/2025,CARD PURCHASE 24APR MECCA 9054 PARRAMATTA,5.65,,False
13468,P04,24/04/2025,VISA PURCHASE DAILY GRIND NEWTOWN,5.79,,False
13469,P04,25/04/2025,POS MECCA NEWTOWN TID 481156,4.88,,False
13470,P04,25/04/2025,EFTPOS PURCHASE DAILY GRIND BROADWAY TID 207769,6.07,,False
13471,P04,25/04/2025,CARD PURCHASE 25APR SINGLE O 6874 BROADWAY,4.93,,False
13472,P04,26/04/2025,BOLT *TRIP SYDNEY,24.18,,False
13473,P04,26/04/2025,VISA PURCHASE TANPOPO JAPANESE NEWTOWN,10.59,,False
13474,P04,26/04/2025,EFTPOS PURCHASE MECCA NEWTOWN TID 706195,5.43,,False
13475,P04,26/04/2025,VISA PURCHASE HENRY COFFEE PARRAMATTA,5.08,,False
13476,P04,27/04/2025,OPAL TOP UP SYDNEY NSW,60.0,,False
13477,P04,27/04/2025,POS ALDI NEWTOWN TID 613224,154.7,,False
13478,P04,27/04/2025,POS 7-ELEVEN SURRY HILLS TID 337538,5.66,,False
13479,P04,27/04/2025,POS COFFEE HERO PARRAMATTA TID 160657,5.97,,False
13480,P04,27/04/2025,POS DAILY GRIND PARRAMATTA TID 548635,4.51,,False
13481,P04,27/04/2025,CARD PURCHASE 27APR COFFEE HERO 4678 BROADWAY,4.97,,False
13482,P04,28/04/2025,PAYID TRANSFER TO RENT SYDNEY 17 REF 99788,835.95,,False
13483,P04,28/04/2025,POS MAD MEX SYDNEY TID 286116,14.89,,False
13484,P04,28/04/2025,EFTPOS PURCHASE CAMPOS SYDNEY TID 304234,6.3,,False
13485,P04,29/04/2025,CARD PURCHASE 29APR HENRY COFFEE 2084 PARRAMATTA,5.9,,False
13486,P04,29/04/2025,CARD PURCHASE 29APR SINGLE O 7781 SURRY HILLS,5.77,,False
13487,P04,29/04/2025,CARD PURCHASE 29APR COFFEE HERO 3698 NEWTOWN,5.68,,False
13488,P04,30/04/2025,CARD PURCHASE 30APR GUZMAN Y GOMEZ 1231 NEWTOWN,8.93,,False
13489,P04,30/04/2025,EFTPOS PURCHASE COFFEE HERO SURRY HILLS TID 846835,6.36,,False
13490,P04,30/04/2025,POS CHEMIST WAREHOUSE NEWTOWN ALEXANDRIA TID 525603,19.9,,False
13491,P04,01/05/2025,POS IGA ALEXANDRIA TID 164548,27.9,,False
13492,P04,01/05/2025,POS ROLLD SYDNEY TID 290597,10.46,,False
13493,P04,01/05/2025,CARD PURCHASE 01MAY SINGLE O 6083 SYDNEY,5.38,,False
13494,P04,01/05/2025,POS HENRY COFFEE PARRAMATTA TID 896164,5.51,,False
13495,P04,01/05/2025,POS MECCA PARRAMATTA TID 607713,6.35,,False
13496,P04,01/05/2025,POS PITA PIT PARRAMATTA TID 318830,18.5,,False
13497,P04,01/05/2025,CARD PURCHASE 01MAY COFFEE HERO 7130 ALEXANDRIA,5.55,,False
13498,P04,02/05/2025,EFTPOS PURCHASE ROLLD MARRICKVILLE TID 423904,16.47,,False
13499,P04,03/05/2025,DIRECT DEBIT BUPA AUSTRALIA DDR ID 098261,120.47,,False
13500,P04,03/05/2025,OPAL TOP UP SYDNEY NSW,40.0,,False
13501,P04,03/05/2025,VISA PURCHASE MAD MEX ALEXANDRIA,16.71,,False
13502,P04,03/05/2025,POS RUBY COFFEE WYNYARD TID 157156,5.8,,False
